Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP03305,HR,50,70472,19,39.8,73,No
EMP03306,Sales,54,101758,3,56.5,71,No
EMP03307,Marketing,48,125091,16,31.1,72,No
EMP03308,Support,57,91315,2,60.0,53,No
EMP03309,Finance,45,68273,14,51.9,84,Yes
EMP03310,Finance,30,43639,6,32.8,41,No
EMP03311,IT,46,53866,1,31.3,18,No
EMP03312,Support,33,79837,18,35.8,81,Yes
EMP03313,IT,30,80956,17,47.0,95,Yes
EMP03314,Operations,21,33680,5,55.8,58,No
EMP03315,IT,51,128155,2,36.6,54,No
EMP03316,Finance,52,39973,2,50.1,64,No
EMP03317,Finance,60,120410,11,55.5,92,Yes
EMP03318,Operations,57,98212,17,56.7,100,Yes
EMP03319,Operations,42,107775,10,45.8,71,No
EMP03320,IT,58,93163,8,54.2,79,Yes
EMP03321,Finance,35,131814,0,43.0,36,No
EMP03322,HR,53,64396,15,59.2,86,Yes
EMP03323,Marketing,58,64366,8,33.2,38,No
EMP03324,Sales,35,135688,7,56.4,62,No
EMP03325,Finance,30,146379,3,50.9,57,No
EMP03326,Finance,47,122324,12,42.6,61,No
EMP03327,Operations,26,56784,5,48.7,73,No
EMP03328,Sales,25,126576,10,57.8,63,No
EMP03329,HR,46,131831,13,34.6,60,No
EMP03330,Sales,42,147892,11,33.5,47,No
EMP03331,Sales,52,146613,12,47.7,68,No
EMP03332,Finance,36,62547,7,48.3,52,No
EMP03333,HR,31,103378,10,47.8,79,Yes
EMP03334,IT,27,35760,2,53.9,42,No
EMP03335,Support,55,81169,15,56.9,100,Yes
EMP03336,IT,30,31731,0,44.1,30,No
EMP03337,Support,39,135569,11,50.4,86,Yes
EMP03338,Finance,43,112301,18,32.6,58,No
EMP03339,HR,42,38103,1,59.9,48,No
EMP03340,Sales,60,25027,6,53.7,78,No
EMP03341,Support,52,39095,8,47.8,67,No
EMP03342,Sales,54,34395,19,38.5,63,No
EMP03343,Operations,59,136725,8,34.7,59,No
EMP03344,Finance,53,37598,15,48.2,85,Yes
EMP03345,Sales,23,76562,10,50.0,77,Yes
EMP03346,Operations,49,72022,16,39.2,76,Yes
EMP03347,Finance,46,79784,7,53.8,79,No
EMP03348,IT,41,52596,7,43.8,64,No
EMP03349,IT,23,35414,1,47.6,37,No
EMP03350,Finance,27,83840,4,34.5,29,No
EMP03351,Sales,42,115141,10,47.4,74,No
EMP03352,Operations,48,78723,3,57.9,69,No
EMP03353,IT,56,120601,18,39.1,82,Yes
EMP03354,IT,51,111007,1,40.9,39,No
EMP03355,Support,43,33658,1,30.9,44,No
EMP03356,Operations,37,76060,5,54.4,63,No
EMP03357,Finance,46,127724,10,43.5,74,No
EMP03358,Marketing,48,111298,10,58.7,87,Yes
EMP03359,HR,32,25975,5,58.6,66,No
EMP03360,IT,52,139756,10,34.4,67,No
EMP03361,IT,36,92211,19,44.9,75,Yes
EMP03362,Finance,32,79771,1,53.1,60,No
EMP03363,HR,42,129884,19,41.2,64,No
EMP03364,Finance,51,126130,16,36.1,57,No
EMP03365,Marketing,53,60841,16,41.7,74,No
EMP03366,Operations,60,146448,19,35.9,82,Yes
EMP03367,Support,23,84631,18,46.4,84,Yes
EMP03368,Marketing,50,30834,9,40.0,56,No
EMP03369,Marketing,25,87195,13,57.9,97,Yes
EMP03370,Sales,57,55270,10,55.0,67,No
EMP03371,IT,37,64358,20,55.6,100,Yes
EMP03372,IT,58,58310,12,38.0,63,No
EMP03373,Sales,23,54071,14,37.2,50,No
EMP03374,Marketing,24,34975,8,46.1,75,Yes
EMP03375,Support,47,27142,16,56.1,96,Yes
EMP03376,Marketing,40,125781,19,49.9,87,Yes
EMP03377,Support,34,95004,17,38.6,60,No
EMP03378,IT,36,146324,12,46.8,65,No
EMP03379,HR,55,110996,6,30.4,40,No
EMP03380,HR,42,109783,7,58.4,57,No
EMP03381,Operations,29,147038,8,35.1,45,No
EMP03382,Operations,37,79470,5,57.2,58,No
EMP03383,Finance,31,72373,3,53.0,53,No
EMP03384,IT,55,115643,17,49.2,70,No
EMP03385,Support,28,136808,0,58.6,45,No
EMP03386,HR,38,48458,3,52.9,53,No
EMP03387,Sales,53,125401,17,44.0,66,No
EMP03388,Finance,60,61477,2,40.7,31,No
EMP03389,Operations,32,75840,6,46.4,51,No
EMP03390,Support,22,144396,19,54.1,100,Yes
EMP03391,Marketing,26,33314,5,34.4,34,No
EMP03392,Operations,55,50450,15,59.7,98,Yes
EMP03393,Support,43,28904,10,55.6,85,Yes
EMP03394,IT,48,38575,16,53.3,82,Yes
EMP03395,Marketing,31,49922,19,49.1,96,Yes
EMP03396,Support,25,122602,7,55.0,83,No
EMP03397,Finance,52,98067,14,41.6,74,No
EMP03398,HR,33,142960,1,31.1,24,No
EMP03399,Finance,57,71585,0,59.6,73,No
EMP03400,Sales,42,79464,0,59.1,71,No
EMP03401,Support,26,42574,3,47.8,55,No
EMP03402,Marketing,28,102710,4,44.2,54,No
EMP03403,Support,42,40696,19,54.3,100,Yes
EMP03404,Finance,41,57248,9,46.1,62,No
EMP03405,Operations,23,137545,3,31.6,31,No
EMP03406,Finance,29,116213,8,54.5,59,No
EMP03407,Finance,42,136376,13,59.4,86,Yes
EMP03408,HR,25,90311,9,52.2,68,No
EMP03409,Support,22,62375,10,35.5,42,No
EMP03410,HR,29,147081,16,48.1,92,Yes
EMP03411,Finance,44,39860,3,59.2,74,No
EMP03412,Marketing,41,141445,3,35.5,32,No
EMP03413,Support,26,55345,1,38.3,51,No
EMP03414,Support,56,123938,17,57.4,78,Yes
EMP03415,Finance,56,147579,18,56.1,94,Yes
EMP03416,Support,56,111232,9,33.0,48,No
EMP03417,Finance,23,65880,13,32.8,53,No
EMP03418,Marketing,24,42942,2,32.8,51,No
EMP03419,Finance,21,39002,15,31.3,71,No
EMP03420,Marketing,46,96036,3,37.9,46,No
EMP03421,Marketing,36,35749,10,35.1,60,No
EMP03422,Operations,27,107685,0,44.1,52,No
EMP03423,HR,29,47199,16,37.2,67,No
EMP03424,Support,54,139697,8,47.3,71,No
EMP03425,IT,33,89572,17,37.1,69,No
EMP03426,Finance,60,112409,12,35.8,60,No
EMP03427,Marketing,43,42853,12,59.2,81,Yes
EMP03428,HR,39,60305,7,48.5,75,No
EMP03429,HR,47,58423,20,48.2,73,No
EMP03430,IT,46,102429,6,52.4,71,No
EMP03431,Operations,57,49164,20,47.4,100,Yes
EMP03432,Operations,36,42360,1,36.9,30,No
EMP03433,IT,23,120846,2,50.5,43,No
EMP03434,Operations,38,39760,18,30.1,57,No
EMP03435,IT,28,133785,0,42.4,37,No
EMP03436,HR,49,43924,4,51.7,69,No
EMP03437,Operations,44,67613,13,41.4,68,No
EMP03438,IT,38,83118,6,55.7,56,No
EMP03439,Operations,45,71291,6,56.1,80,No
EMP03440,HR,36,89213,15,58.5,86,Yes
EMP03441,Support,37,25400,13,43.9,55,No
EMP03442,Sales,24,123084,14,45.7,64,No
EMP03443,IT,28,140514,9,34.2,45,No
EMP03444,Marketing,48,125801,0,44.2,53,No
EMP03445,IT,25,101871,14,40.4,73,No
EMP03446,Sales,49,51335,8,55.2,86,Yes
EMP03447,IT,38,46031,15,36.6,79,Yes
EMP03448,IT,22,127368,7,49.4,60,No
EMP03449,Finance,56,91807,20,58.0,86,Yes
EMP03450,Support,44,93423,8,50.7,59,No
EMP03451,HR,54,129786,9,52.4,55,No
EMP03452,Finance,57,140973,3,37.2,37,No
EMP03453,Support,36,124318,17,55.7,92,Yes
EMP03454,HR,54,145825,5,48.8,59,No
EMP03455,Marketing,30,27565,10,53.1,82,Yes
EMP03456,IT,47,99442,10,30.0,41,No
EMP03457,Finance,27,121025,9,51.6,67,No
EMP03458,Support,38,101833,6,48.9,66,No
EMP03459,Sales,59,99083,18,40.7,73,No
EMP03460,Finance,60,50725,7,39.7,65,No
EMP03461,IT,43,86785,7,46.0,60,No
EMP03462,Marketing,48,98719,0,50.7,38,No
EMP03463,Sales,29,55317,13,56.0,73,No
EMP03464,Sales,47,95120,2,33.1,39,No
EMP03465,HR,29,53931,6,36.6,36,No
EMP03466,Operations,37,26533,18,42.3,71,No
EMP03467,Finance,58,141628,14,56.8,71,No
EMP03468,Support,36,105186,3,32.8,31,No
EMP03469,HR,59,95371,20,58.1,90,Yes
EMP03470,Support,51,115308,8,46.2,68,No
EMP03471,Support,21,146402,15,54.5,75,Yes
EMP03472,Marketing,47,141322,10,33.0,54,No
EMP03473,Operations,35,146216,18,38.3,72,No
EMP03474,Operations,43,147507,11,52.6,76,Yes
EMP03475,HR,31,28525,3,59.4,68,No
EMP03476,Operations,38,50237,5,54.7,56,No
EMP03477,IT,23,121002,5,35.9,36,No
EMP03478,IT,29,63666,14,31.8,58,No
EMP03479,Operations,60,42631,1,33.5,49,No
EMP03480,Finance,34,73056,20,52.7,100,Yes
EMP03481,Sales,48,45175,2,55.0,49,No
EMP03482,IT,45,25999,5,41.2,53,No
EMP03483,HR,47,39224,2,52.9,47,No
EMP03484,Support,30,79401,3,43.0,56,No
EMP03485,Operations,31,59883,16,51.4,96,Yes
EMP03486,Marketing,54,149514,18,57.0,100,Yes
EMP03487,Marketing,42,141180,14,34.7,66,No
EMP03488,Support,57,53257,14,42.7,74,No
EMP03489,Operations,49,61592,10,37.8,48,No
EMP03490,Marketing,22,50725,12,38.9,71,No
EMP03491,Support,50,146536,2,56.2,48,No
EMP03492,Marketing,29,143073,1,36.9,45,No
EMP03493,Marketing,28,98408,15,41.8,76,Yes
EMP03494,IT,29,31924,16,35.4,80,Yes
EMP03495,Marketing,29,56520,1,45.3,51,No
EMP03496,Marketing,25,56653,17,46.6,75,Yes
EMP03497,IT,55,37260,8,37.8,55,No
EMP03498,IT,32,30769,13,44.7,81,Yes
EMP03499,Marketing,29,130233,7,51.0,52,No
EMP03500,Operations,30,106899,14,32.1,68,No
EMP03501,Finance,55,35506,10,43.8,69,No
EMP03502,HR,42,28926,1,53.0,64,No
EMP03503,Support,22,138100,0,32.5,22,No
EMP03504,Support,58,35625,2,50.6,54,No
EMP03505,Support,27,82537,17,49.4,69,No
EMP03506,Sales,59,28387,4,59.7,62,No
EMP03507,Finance,28,129161,16,49.4,90,Yes
EMP03508,Marketing,37,45876,2,46.4,39,No
EMP03509,Support,57,95780,15,38.6,69,No
EMP03510,Marketing,25,44736,5,54.7,58,No
EMP03511,HR,60,128325,1,39.4,41,No
EMP03512,HR,53,81975,14,30.8,62,No
EMP03513,Finance,21,111774,8,56.6,69,No
EMP03514,Marketing,42,36624,11,51.7,66,No
EMP03515,Sales,30,78108,12,46.9,62,No
EMP03516,Finance,30,129556,8,45.4,56,No
EMP03517,Marketing,24,72999,9,54.6,82,Yes
EMP03518,Operations,45,120630,1,46.6,34,No
EMP03519,Marketing,51,31951,13,36.2,60,No
EMP03520,HR,60,98172,14,48.5,86,Yes
EMP03521,Marketing,60,127054,20,58.6,100,Yes
EMP03522,HR,32,41484,2,31.8,45,No
EMP03523,HR,28,138410,12,37.6,62,No
EMP03524,Operations,56,144961,16,52.2,77,Yes
EMP03525,Sales,37,137321,20,35.3,90,Yes
EMP03526,Operations,52,140402,7,45.5,56,No
EMP03527,IT,33,94248,20,31.9,64,No
EMP03528,Marketing,30,113211,2,34.2,35,No
EMP03529,Operations,39,120156,5,45.7,60,No
EMP03530,Sales,40,78430,9,34.8,44,No
EMP03531,Finance,29,73268,16,42.9,62,No
EMP03532,Sales,37,35769,14,56.2,95,Yes
EMP03533,Support,39,148922,20,41.7,77,Yes
EMP03534,IT,44,124307,9,56.0,60,No
EMP03535,Finance,46,128371,7,51.6,61,No
EMP03536,Support,55,114546,5,38.8,63,No
EMP03537,Sales,22,112643,2,44.1,42,No
EMP03538,Support,38,138126,9,45.4,78,Yes
EMP03539,HR,54,91219,0,53.2,61,No
EMP03540,IT,44,56646,17,50.9,85,Yes
EMP03541,Operations,38,68457,4,44.0,63,No
EMP03542,Operations,24,113300,10,31.1,57,No
EMP03543,IT,24,136799,9,37.2,69,No
EMP03544,Finance,34,125276,11,35.8,58,No
EMP03545,Support,58,66297,3,41.8,39,No
EMP03546,Marketing,30,130637,3,32.7,45,No
EMP03547,HR,50,93971,14,51.6,89,Yes
EMP03548,Marketing,55,31334,19,59.3,89,Yes
EMP03549,Sales,26,107689,6,44.8,45,No
EMP03550,HR,41,54585,1,56.5,70,No
EMP03551,Support,25,35992,19,52.8,90,Yes
EMP03552,Support,41,76031,3,43.9,50,No
EMP03553,HR,47,127093,17,51.6,86,Yes
EMP03554,Support,21,144473,5,36.3,31,No
EMP03555,HR,22,101820,3,40.0,44,No
EMP03556,IT,56,41765,19,45.7,68,No
EMP03557,Finance,45,68758,15,49.1,79,Yes
EMP03558,Sales,39,132877,19,33.6,79,Yes
EMP03559,Finance,21,140642,19,50.4,85,Yes
EMP03560,HR,60,128819,11,34.0,42,No
EMP03561,Marketing,40,104127,2,54.3,70,No
EMP03562,IT,57,62596,3,46.2,44,No
EMP03563,Marketing,46,94453,15,40.3,55,No
EMP03564,Operations,29,124158,13,35.8,72,No
EMP03565,IT,31,148417,6,48.2,61,No
EMP03566,Sales,25,56475,14,38.3,61,No
EMP03567,Operations,25,37088,8,58.0,81,Yes
EMP03568,Operations,39,42046,16,46.1,93,Yes
EMP03569,Support,23,133735,11,48.9,79,Yes
EMP03570,Sales,42,56149,15,58.1,86,Yes
EMP03571,Sales,23,93070,3,33.5,28,No
EMP03572,HR,22,148056,1,58.3,72,No
EMP03573,Marketing,54,140990,6,40.8,49,No
EMP03574,Sales,26,132239,0,41.6,47,No
EMP03575,Support,25,66992,6,33.0,35,No
EMP03576,Sales,34,58295,10,40.7,71,No
EMP03577,Sales,53,97127,5,43.1,41,No
EMP03578,Marketing,52,80636,17,49.3,72,No
EMP03579,HR,34,93746,8,38.7,69,No
EMP03580,Support,28,56732,9,56.9,59,No
EMP03581,Sales,54,83645,6,40.3,44,No
EMP03582,IT,56,121555,16,34.1,52,No
EMP03583,HR,35,109559,11,48.4,58,No
EMP03584,HR,27,112428,11,43.5,72,No
EMP03585,Marketing,59,132774,1,45.2,50,No
EMP03586,HR,25,130288,9,38.6,46,No
EMP03587,Support,49,58455,18,54.2,87,Yes
EMP03588,Sales,59,117558,18,48.7,89,Yes
EMP03589,Finance,60,100066,12,56.1,86,Yes
EMP03590,Operations,56,109115,19,52.8,98,Yes
EMP03591,Support,50,36751,16,38.9,72,No
EMP03592,IT,44,100927,12,49.1,76,Yes
EMP03593,Support,30,68300,18,33.1,54,No
EMP03594,Support,53,141305,9,47.1,75,Yes
EMP03595,IT,33,149949,5,56.7,54,No
EMP03596,Sales,35,63591,4,53.3,59,No
EMP03597,HR,57,98380,1,42.2,51,No
EMP03598,Sales,56,86994,4,41.9,37,No
EMP03599,Operations,47,141864,0,49.3,39,No
EMP03600,IT,34,65567,17,58.3,100,Yes
EMP03601,Marketing,54,104525,7,39.8,59,No
EMP03602,IT,44,110221,7,57.0,72,No
EMP03603,Support,56,124223,0,55.1,49,No
EMP03604,Operations,21,142604,11,58.8,93,Yes
EMP03605,HR,28,43672,18,48.3,79,Yes
EMP03606,Finance,56,130458,4,42.2,59,No
EMP03607,HR,55,113677,4,43.0,44,No
EMP03608,Operations,56,75126,18,41.3,75,Yes
EMP03609,Support,25,146039,6,30.4,42,No
EMP03610,Marketing,48,37878,4,53.0,71,No
EMP03611,HR,41,99908,10,59.4,88,Yes
EMP03612,Marketing,37,135534,6,53.3,62,No
EMP03613,Support,30,56536,18,53.9,83,Yes
EMP03614,HR,53,60638,20,57.0,100,Yes
EMP03615,Support,31,87707,7,30.0,50,No
EMP03616,Sales,53,81917,19,41.7,92,Yes
EMP03617,Sales,25,32228,3,55.0,70,No
EMP03618,Support,53,51484,2,32.4,27,No
EMP03619,Sales,60,68888,0,31.4,18,No
EMP03620,Finance,54,32338,19,49.4,74,No
EMP03621,Support,59,34589,10,31.6,49,No
EMP03622,Marketing,32,138101,20,45.7,97,Yes
EMP03623,Operations,49,109157,13,48.8,60,No
EMP03624,Sales,44,53902,20,38.4,63,No
EMP03625,HR,49,83024,19,38.4,66,No
EMP03626,Support,49,141055,4,51.8,68,No
EMP03627,HR,47,113000,4,47.9,51,No
EMP03628,Operations,56,129682,2,52.4,56,No
EMP03629,Marketing,51,145957,12,57.7,71,No
EMP03630,Marketing,59,33754,8,30.7,60,No
EMP03631,IT,55,59445,2,59.1,54,No
EMP03632,Finance,50,55423,2,58.1,77,No
EMP03633,Sales,43,118705,5,36.1,60,No
EMP03634,HR,27,86235,17,57.8,90,Yes
EMP03635,Marketing,34,136351,5,50.3,47,No
EMP03636,Sales,31,25060,12,33.4,66,No
EMP03637,IT,36,133156,16,59.4,86,Yes
EMP03638,Sales,50,89978,17,47.2,77,Yes
EMP03639,Operations,28,49954,6,43.4,68,No
EMP03640,Operations,55,63892,9,37.9,41,No
EMP03641,Support,31,138319,18,39.7,64,No
EMP03642,HR,46,63537,16,31.3,74,No
EMP03643,Sales,48,61096,9,59.8,69,No
EMP03644,Sales,34,114397,8,55.0,68,No
EMP03645,Support,55,39192,4,57.2,73,No
EMP03646,HR,52,112461,16,35.1,57,No
EMP03647,Sales,21,134308,5,49.2,72,No
EMP03648,Finance,58,95286,5,33.1,34,No
EMP03649,Finance,54,146973,13,35.1,63,No
EMP03650,Sales,52,127812,19,43.1,90,Yes
EMP03651,Support,35,139653,17,37.3,59,No
EMP03652,Sales,53,48228,17,50.4,79,Yes
EMP03653,Operations,22,69364,7,47.2,60,No
EMP03654,Sales,22,89595,18,46.3,87,Yes
EMP03655,HR,46,114226,3,43.6,56,No
EMP03656,Marketing,46,137840,15,37.1,64,No
EMP03657,Sales,30,137735,0,41.0,26,No
EMP03658,IT,55,43825,2,49.8,43,No
EMP03659,HR,35,107467,11,39.8,51,No
EMP03660,Marketing,46,113964,11,30.4,47,No
EMP03661,Marketing,49,147822,3,50.6,53,No
EMP03662,IT,30,121008,2,45.7,58,No
EMP03663,Sales,25,99792,4,39.8,44,No
EMP03664,Operations,59,30168,17,47.7,90,Yes
EMP03665,Finance,38,55830,13,48.7,76,Yes
EMP03666,HR,55,138780,0,58.6,47,No
EMP03667,Operations,42,129645,1,58.5,67,No
EMP03668,Marketing,35,111810,17,43.0,85,Yes
EMP03669,Marketing,37,91500,9,49.5,61,No
EMP03670,HR,42,135904,19,45.4,88,Yes
EMP03671,Marketing,26,62167,11,43.6,67,No
EMP03672,HR,50,131202,1,50.9,51,No
EMP03673,Sales,43,146064,5,37.1,49,No
EMP03674,Operations,49,76183,15,35.9,74,No
EMP03675,Support,32,28436,19,43.6,78,Yes
EMP03676,Sales,25,105481,2,51.6,61,No
EMP03677,IT,52,105010,17,44.8,80,Yes
EMP03678,Support,60,100313,13,45.2,78,Yes
EMP03679,IT,30,134713,4,39.6,50,No
EMP03680,Finance,52,123273,1,53.7,57,No
EMP03681,Operations,54,25085,12,49.3,79,Yes
EMP03682,HR,36,73323,1,50.9,65,No
EMP03683,Finance,44,124033,12,41.4,69,No
EMP03684,IT,50,99605,1,30.9,20,No
EMP03685,Finance,38,142934,17,35.3,77,Yes
EMP03686,Sales,44,60169,8,35.5,52,No
EMP03687,Support,50,102803,12,35.9,55,No
EMP03688,IT,60,63556,5,49.1,64,No
EMP03689,Sales,55,121909,18,55.4,100,Yes
EMP03690,Marketing,35,138546,6,46.4,71,No
EMP03691,Operations,27,69588,12,34.9,45,No
EMP03692,Sales,41,49458,17,52.8,94,Yes
EMP03693,Marketing,32,144793,10,41.7,76,Yes
EMP03694,IT,31,77907,18,36.6,79,Yes
EMP03695,HR,42,94434,19,53.5,87,Yes
EMP03696,Sales,35,137780,16,33.2,72,No
EMP03697,Marketing,44,72946,0,58.5,58,No
EMP03698,Finance,37,75630,17,39.7,77,Yes
EMP03699,HR,52,126319,9,54.7,64,No
EMP03700,Operations,33,65189,20,48.7,100,Yes
EMP03701,HR,53,133046,18,32.2,79,Yes
EMP03702,Marketing,51,103512,15,34.9,55,No
EMP03703,HR,42,101280,7,38.1,38,No
EMP03704,Finance,44,52549,12,39.2,58,No
EMP03705,HR,50,39093,10,54.8,65,No
EMP03706,IT,34,120542,5,41.0,64,No
EMP03707,Sales,47,87371,16,32.9,74,No
EMP03708,Marketing,49,136615,10,31.4,66,No
EMP03709,Support,38,149876,4,50.9,63,No
EMP03710,IT,27,62156,2,31.1,31,No
EMP03711,Operations,50,75191,19,45.9,71,No
EMP03712,Operations,58,93645,15,46.8,80,Yes
EMP03713,IT,29,124321,15,30.2,56,No
EMP03714,Support,36,135716,16,45.8,89,Yes
EMP03715,Finance,43,77716,5,56.7,80,No
EMP03716,Finance,56,131050,13,42.5,83,Yes
EMP03717,Marketing,58,91380,13,53.8,78,Yes
EMP03718,Sales,49,61639,9,55.9,62,No
EMP03719,Operations,42,91874,10,59.5,92,Yes
EMP03720,Sales,38,95955,20,40.2,83,Yes
EMP03721,Marketing,44,129412,10,53.6,84,Yes
EMP03722,Marketing,39,48301,16,33.9,80,Yes
EMP03723,IT,28,35876,13,59.6,70,No
EMP03724,Finance,21,140669,1,31.3,43,No
EMP03725,IT,44,108776,7,47.6,74,No
EMP03726,Support,25,55988,4,49.3,68,No
EMP03727,IT,28,129767,10,56.1,63,No
EMP03728,IT,21,67464,10,44.4,65,No
EMP03729,Finance,48,97816,5,50.5,54,No
EMP03730,Sales,39,136558,16,45.7,74,No
EMP03731,Support,58,106259,15,34.3,79,Yes
EMP03732,Sales,35,80452,14,57.0,95,Yes
EMP03733,IT,39,109298,13,34.5,45,No
EMP03734,IT,44,135882,16,59.5,98,Yes
EMP03735,Marketing,44,62737,6,58.5,57,No
EMP03736,Support,34,130563,5,51.2,71,No
EMP03737,IT,27,121606,4,35.7,30,No
EMP03738,HR,33,104505,4,56.4,69,No
EMP03739,HR,40,106797,2,31.8,43,No
EMP03740,IT,26,93103,7,42.5,56,No
EMP03741,Marketing,34,119050,17,43.9,62,No
EMP03742,HR,31,125523,15,42.1,79,Yes
EMP03743,Sales,50,48192,5,57.0,67,No
EMP03744,Sales,41,59123,11,46.9,61,No
EMP03745,HR,29,74664,4,55.9,78,No
EMP03746,Support,41,43670,19,32.7,81,Yes
EMP03747,Sales,50,75123,17,37.2,59,No
EMP03748,HR,24,97007,5,51.5,76,No
EMP03749,IT,51,48009,2,43.7,38,No
EMP03750,Marketing,49,128181,6,57.8,74,No
EMP03751,IT,32,134820,0,39.8,29,No
EMP03752,IT,57,99301,19,36.4,72,No
EMP03753,Support,27,121050,13,54.0,86,Yes
EMP03754,Marketing,58,34877,20,39.1,81,Yes
EMP03755,Operations,30,55992,5,39.8,45,No
EMP03756,IT,36,128461,18,55.7,93,Yes
EMP03757,Sales,41,97868,9,38.0,44,No
EMP03758,Sales,50,121615,15,36.6,76,Yes
EMP03759,Support,39,57392,0,47.1,40,No
EMP03760,HR,37,100708,15,48.3,86,Yes
EMP03761,Support,32,142082,14,48.1,88,Yes
EMP03762,Sales,58,82513,0,35.6,25,No
EMP03763,Marketing,25,46245,1,39.9,47,No
EMP03764,HR,50,124581,16,57.3,97,Yes
EMP03765,Marketing,34,89268,10,34.1,69,No
EMP03766,Operations,54,56854,4,34.5,52,No
EMP03767,Operations,27,42657,11,41.9,73,No
EMP03768,HR,24,96824,6,35.2,60,No
EMP03769,Operations,37,124745,17,44.7,88,Yes
EMP03770,Sales,50,92977,16,45.2,80,Yes
EMP03771,Operations,43,114600,6,50.8,70,No
EMP03772,Operations,44,112470,16,40.7,64,No
EMP03773,Support,55,76687,1,54.0,70,No
EMP03774,IT,23,51475,0,38.3,32,No
EMP03775,Support,45,109594,2,54.4,70,No
EMP03776,Support,57,67039,3,43.8,45,No
EMP03777,HR,31,52531,18,57.0,100,Yes
EMP03778,Support,22,127097,4,49.3,47,No
EMP03779,Finance,58,123209,11,49.9,58,No
EMP03780,Marketing,33,87648,8,49.6,73,No
EMP03781,HR,33,32430,19,54.7,100,Yes
EMP03782,Marketing,57,79471,15,32.5,68,No
EMP03783,Sales,52,37180,19,59.0,86,Yes
EMP03784,IT,24,108006,4,52.0,48,No
EMP03785,Operations,31,40476,14,42.3,79,Yes
EMP03786,Operations,29,32012,3,48.2,62,No
EMP03787,IT,26,40195,3,41.5,35,No
EMP03788,Sales,32,30485,3,48.5,40,No
EMP03789,Marketing,29,119764,10,49.9,83,Yes
EMP03790,Operations,49,147211,7,35.9,53,No
EMP03791,Sales,34,29852,9,47.2,63,No
EMP03792,Sales,42,52315,17,30.4,54,No
EMP03793,Support,40,126796,16,33.1,74,No
EMP03794,Support,39,48086,3,32.7,23,No
EMP03795,Finance,56,114527,12,48.8,61,No
EMP03796,Marketing,21,100553,10,59.5,68,No
EMP03797,Marketing,39,74227,4,30.5,49,No
EMP03798,Operations,33,116832,11,59.8,77,Yes
EMP03799,Operations,45,135054,2,54.3,66,No
EMP03800,Marketing,21,130560,6,51.5,66,No
EMP03801,Support,43,41803,18,44.9,65,No
EMP03802,IT,27,54997,14,33.6,54,No
EMP03803,Finance,48,147574,11,46.5,70,No
EMP03804,Finance,45,65231,4,36.4,29,No
EMP03805,HR,25,141405,4,30.8,38,No
EMP03806,IT,48,41136,11,48.4,70,No
EMP03807,Marketing,56,89861,8,31.8,51,No
EMP03808,Marketing,24,83079,2,42.9,58,No
EMP03809,Finance,22,79046,7,33.9,59,No
EMP03810,Support,54,110209,3,40.3,39,No
EMP03811,Operations,31,133497,20,49.3,81,Yes
EMP03812,Marketing,39,29244,7,31.8,30,No
EMP03813,Support,44,144010,12,58.7,85,Yes
EMP03814,Marketing,49,73308,13,56.8,76,Yes
EMP03815,Finance,25,73613,14,47.7,84,Yes
EMP03816,IT,44,62361,13,55.3,96,Yes
EMP03817,Finance,37,87858,3,34.1,50,No
EMP03818,HR,50,81909,0,33.3,35,No
EMP03819,HR,28,129498,16,33.7,56,No
EMP03820,Finance,47,97593,7,33.0,44,No
EMP03821,Marketing,26,89092,5,42.7,38,No
EMP03822,Finance,21,92744,3,54.4,66,No
EMP03823,Operations,49,39077,4,47.8,67,No
EMP03824,Marketing,27,69920,1,43.9,36,No
EMP03825,Sales,23,78554,14,33.0,47,No
EMP03826,Support,35,68534,2,59.1,74,No
EMP03827,Finance,39,72332,16,58.6,90,Yes
EMP03828,IT,33,129992,12,35.2,66,No
EMP03829,Marketing,22,27284,18,43.1,75,Yes
EMP03830,Sales,54,113652,11,43.4,72,No
EMP03831,Marketing,59,58260,15,30.9,48,No
EMP03832,Support,21,68746,6,60.0,82,No
EMP03833,Sales,33,104555,12,34.7,68,No
EMP03834,Support,37,134881,13,56.7,80,Yes
EMP03835,IT,30,35345,11,47.6,70,No
EMP03836,Finance,29,116681,15,30.6,46,No
EMP03837,Finance,46,79369,13,33.0,74,No
EMP03838,Sales,58,28268,2,53.9,43,No
EMP03839,HR,58,88655,14,33.7,54,No
EMP03840,Marketing,22,123175,20,37.9,69,No
EMP03841,Operations,56,33905,18,52.7,100,Yes
EMP03842,Operations,38,100257,0,39.5,45,No
EMP03843,Marketing,25,66506,5,31.3,45,No
EMP03844,Marketing,53,29967,18,38.9,85,Yes
EMP03845,Sales,52,146800,12,53.5,78,Yes
EMP03846,Sales,35,109938,2,36.0,43,No
EMP03847,Operations,28,131648,13,41.5,69,No
EMP03848,HR,39,38376,13,57.2,98,Yes
EMP03849,Sales,30,53348,15,38.6,54,No
EMP03850,IT,51,99844,8,37.4,64,No
EMP03851,Marketing,41,82264,5,36.3,53,No
EMP03852,HR,58,103003,9,47.5,79,Yes
EMP03853,Finance,60,83467,0,32.0,43,No
EMP03854,Operations,31,140792,13,55.4,96,Yes
EMP03855,Sales,29,28448,6,44.0,57,No
EMP03856,HR,55,135657,5,33.2,41,No
